"Title","author","published","ISBN","price","image","category","category","category","category"
"Præster og Godtfolk. 101 præstehistorier","Samlet af Gudrun Egebjerg"," fra 1968 på Kristligt Dagblads forlag. Hft. 70 sider, illustreret af Harald Brostrøm","","15 kr","http://www.bogbasen.dk/images/3778456_125_125.jpg","Humor"
"Psykoanalyse og psykoterapi - en oversigt over 36 systemer","Robert A. Harper"," fra 1967 på forlaget Vinten. Hft.184 sider","","10 kr","http://www.bogbasen.dk/images/3783099_125_125.jpg","Psykologi","Studiebøger"
"Det Allerhelligste","J. Bech Nygaard"," fra 1967 på forlaget Vinten. Hft.184 sider","87-7531-118-6","20 kr","http://www.bogbasen.dk/images/3766743_125_125.jpg","Romaner"
"Det lille Hus i den store Skov","Laura Ingalls Wilder"," fra 1985","87-7531-118-6","10 kr","http://www.bogbasen.dk/images/3776210_125_125.jpg","Børnebøger"
"Internationale Familie-Favoritter - en hel verden af opskrifter","Ron Kalenuik"," fra 1985","87-7531-118-6","20 kr","http://www.bogbasen.dk/images/3784692_125_125.jpg","Kogebøger","Mad & gastronomi"
"Købmand, købstad og Hanse - en konge og hans tid","Jørgen Jørgensen","1. udgave fra 1971 på forlaget Munksgaard","87-16-00394-2","10 kr","http://www.bogbasen.dk/images/3778419_125_125.jpg","Historie:Danmark"
"Sin egen Lykkes Smed - og De misbrugte Elskovsbreve","Gottfried Keller"," fra 1946 på forlaget Thanning & Appel","87-16-00394-2","20 kr","http://www.bogbasen.dk/images/3766889_125_125.jpg","Skønlitteratur"
"Tyrkernes Gade","Flemming Jarlskov"," fra 1992 på forlaget Gyldendal. Paperback, 281sider","87-16-00394-2","20 kr","http://www.bogbasen.dk/images/3774463_125_125.jpg","Krimi/spænding"
"EVA","St. St. Blicher"," fra 1945 på forlaget Flensted","87-16-00394-2","20 kr","http://www.bogbasen.dk/images/3761269_125_125.jpg","Skønlitteratur","Noveller"
"Athenian Black Figure Vases - with 385 illustrations - World of Art","John Boardman"," fra 1991 på forlaget Thames and Hudson. Hft. 252sider. Som ny","87-16-00394-2","25 kr","http://www.bogbasen.dk/images/3786748_125_125.jpg","Kunst & kultur"
"Et liv - tre tidsperioder","H. V.  Brøndsted","1. udgave fra 1974 på forlaget Gyldendal ","87-00-27262-0","20 kr","http://www.bogbasen.dk/images/3786748_125_125.jpg","Erindringer"
"Slangen i Sydney.","Michael Larsen","6. udgave fra 2006 på forlaget Lindhardt og Ringhof. Paperback. ","87-595-2584-3","10 kr","http://www.bogbasen.dk/images/3786284_125_125.jpg","Gyser","Krimi/spænding"
"at være TRO mod TRO - Kristendom og Islam i dialog","Chawkat Moucarry"," fra 2003 på forlaget Unitas. Hft. 330sider. ","87-7517-656-4","25 kr","http://www.bogbasen.dk/images/3750480_125_125.jpg","Studiebøger","Religion"
"Dengang vi kunne drikke - om mig selv og andre forfattere","Donald Newlove"," fra 1990 på forlaget Lindhardt og Ringhof. Hft. 185sider. Som ny","87-7517-656-4","15 kr","http://www.bogbasen.dk/images/3778325_125_125.jpg","Erindringer"
"Huse af kalk - Kalksten fra Fakse som Lokal bygningssten","Margit Baad Pedersen"," fra 2005 på forlaget Østsjællands Museum, 56 sider, med fotos","8798394568","20 kr","http://www.bogbasen.dk/images/3771389_125_125.jpg","Arkitektur","Lokalhistorie"
"Støv og aske","Frederik Paludan"," fra 1978 på forlaget Thorsgaard. Hft. 49 sider. Illustr af Kirsten Drigsdahl","87-980422-3-8","10 kr","http://www.bogbasen.dk/images/3771389_125_125.jpg","Teologi"
"Krigene i Europas historie - krigsførelsens sammenhæng med den sociale, økonomiske og teknologiske udvikling","Michael Howard"," fra 1993 på forlaget Hærens Officerskole. Hft. 174 sider","87-557-1857-4","20 kr","http://www.bogbasen.dk/images/3771389_125_125.jpg","Samfund & historie"
"Impressionismen. Kunstens Ismer","Walter Schwartz"," fra 1956 på Politikens forlag. Indb.  62 sider. Illustr.","87-557-1857-4","15 kr","http://www.bogbasen.dk/images/3771389_125_125.jpg","Kunsthistorie"
"Naturfredninger i Østjylland. Randers, Århus, Skanderborg og Vejle amter","Knud Dahl"," fra 1967 på G. E. C. Gads forlag . Hft. 97 sider. Med vandskade","87-557-1857-4","10 kr","http://www.bogbasen.dk/images/3771389_125_125.jpg","Natur"
"LIONS don't need to ROAR - Stand out, Fit In and Move Ahead i Business","D. A. Benton"," fra 1994 på forlaget Warner Books. Paperback, 257sider. Fin stand","0-7515-0685-0","20 kr","http://www.bogbasen.dk/images/3773854_125_125.jpg","Studiebøger"
"Naturfredninger i Midt- og Vestjylland. Viborg, Ringkøbing og Ribe amter","Knud Dahl"," fra 1966 på G. E. C. Gads forlag. Hft. 110 sider","0-7515-0685-0","10 kr","http://www.bogbasen.dk/images/3773854_125_125.jpg","Natur"
"Naturfredninger i Nordsjælland. Frederiksborg og Københavns amter","Knud Dahl"," fra 1968 på G. E. C. Gads forlag. Hft. 125 sider","0-7515-0685-0","10 kr","http://www.bogbasen.dk/images/3773854_125_125.jpg","Natur"
"Naturfredninger I Vest- , Midt- og Sydsjælland. Holbæk, Sorø og Præstø amter.","Knud Dahl"," fra 1967 på G. E. C. Gads forlag. Hft. 113 sider","0-7515-0685-0","10 kr","http://www.bogbasen.dk/images/3773854_125_125.jpg","Natur"
"Nationalmuseets Arbejdsmark. 2005","Nationalmuseet"," fra 2005 på forlaget Nationalmuseet. Indb. 223 sider","87-7602-047-9","20 kr","http://www.bogbasen.dk/images/3773854_125_125.jpg","Historie:Danmark","Arkæologi"
"Nationalmuseets Arbejdsmark 2004","Nationalmuseet"," fra 2004 på forlaget Nationalmuseet. Indb. 230 sider","87-7602-035-5","25 kr","http://www.bogbasen.dk/images/3773854_125_125.jpg","Arkæologi"
"Nationalmuseets Arbejdsmark  2003","Nationalmuseet"," fra 2003 på forlaget Nationalmuseet. Indb. 229 sider","87-7602-011-8","20 kr","","Humor","Historie:Danmark","Arkæologi"
"Nationalmuseets Arbejdsmark. 2002","Nationalmuseet"," fra 2002 på forlaget Poultry Kristensens Grafisk Virksomhed A/ S. indb. 205 sider","87-7468-425-6","20 kr","","Historie:Danmark","Arkæologi"
"Nationalmuseets Arbejdsmark. 2001","Nationalmuseet"," fra 2001 på forlaget Poultry Kristensens Grafisk Virksomhed. Indb. 203 sider","87-7468-4175","20 kr","","Historie:Danmark","Arkæologi"
"Natinalmuseets Arbejdsmark . 2000","Nationalmuseet"," fra 2001 på forlaget Natinalmuseet. Indb. 179 sider","87-89384-76-8","20 kr","","Historie:Danmark","Arkæologi"
"Nationalmuseets Arbejdsmark. 1999","Nationalmuseet"," fra 1999 på forlaget Poultry Kristensens Grafisk Virksomhed. Indb. 187 sider","87-7468-4051","20 kr","","Historie:Danmark","Arkæologi"
"Nationalmuseets Arbejdsmark. 1997","Nationalmuseet"," fra 1997 på forlaget Poultry Kristensens Grafisk Virksomhed. Indb. 216 sider","87-7468-426-4","20 kr","","Historie:Danmark","Arkæologi"
"Nationalmuseets Arbejdsmark. 1996","Nationalmuseet"," fra 1996 på forlaget Poultry Kristensens Grafisk Virksomhed. Indb. 219 sider. ","87-7468-410-8","20 kr","","Historie:Danmark","Arkæologi"
